Two Week T2 Streak,Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,Cloak & Dasher,Nex Machina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,CraziiPanduh,c3375b74-d5d4-43b5-bffb-434917427071,,,,,,won,,,,,Heavy Bullets,Castlevania: Mirror of Fate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Folkius,67bce20e-3306-4b83-8027-d6894d474740,,,,,,won,,,,,Within the Blade,Kero Blaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,Hyper Light Drifter,Hayfever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Kostucha,7c2c6d6b-ffc2-49c7-8c9c-26b8455eb26f,,,,,,won,,,,,Dark Devotion,Hack or Die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,ZALOLO,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,Zuma's Revenge,FOTONICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Breed,319f5820-b03e-4052-b737-259b0cd5c207,,,,,,won,,,,,64,Last Command,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Vnednek,4659f544-8a37-4f90-8966-1175a220c30d,,,,,,won,,,,,Dunkypung,Within the Blade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,SomeMugger,422108a7-731d-49da-ad8c-4c605b1bb181,,,,,,won,,,,,Nowhere Patrol,Omnibus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Joker,195fef73-7123-4e82-992f-7a808c7465bf,,,,,,won,,,,,Rise & Shine,Run or Die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,leaf,89a106f5-4c9b-4b81-be82-fb3d360bf654,,,,,,won,,,,,DROPSHIP,Typoman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Pralkarz,a3ff12e0-b942-407e-bff0-c0065d6c509d,,,,,,won,,,,,An Octonaut Odyssey,Cyber Hook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Nuepiyoo,42eeb080-51e4-403d-9330-23dadd5d8e79,,,,,,won,,,,,Waveland,Dig Dog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,irrealis,fc7273ff-80fa-4f6e-b31a-ed2c018a43bf,,,,,,won,,,,,Last Command,Nowhere Patrol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Uribo,1dac4120-0b2d-4f93-8ad3-c7b971447837,,,,,,won,,,,,Rayze,Kero Blaster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Athena,e790e8f0-f67e-4646-8fa9-de436b2c8d5e,,,,,,won,,,,,Shu,Intravenous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Schmole,f79b9aa8-b7c1-43b9-95e3-c50c35120a22,,,,,,won,,,,,Action Henk,4X4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,cos65535,420d58f6-fa38-487f-ba11-011fba3ffdc4,,,,,,won,,,,,Trace Vector,Electronic Super Joy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Natalie,75875716-9a2e-44c1-bca4-0ba3aeb7f927,,,,,,won,,,,,Shmups Skill Test,Within the blade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Cirpacha,5832186a-2fb1-478f-a3e3-67f8e632ce82,,,,,,won,,,,,Quantum Conundrum,Action Henk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Uzzbuzz,9e83dc6b-9c6b-4949-9928-722636f749ab,,,,,,won,,,,,Robbie Swifthand and the Orb of Mysteries,Supercharged Robot VULKAISER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,SUM10,e47db200-15af-48e1-819d-2742c7263648,,,,,,won,,,,,OVERWHELM,Spitkiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,Jonus,e32b2761-9ca3-4262-b3bb-81e87757f62e,,,,,,won,,,,,Alwa's Awakening,Atomik: RunGunJumpGun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two Week T2 Streak,MrCooper,c9a67a56-2676-4874-ae81-7f991f414790,,,,,,won,,,,,Devil Spire,Innoquous 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,E.Z,Deepest Sword,Danmaku Unlimited 2,Hotline Miami 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Nuepiyoo,42eeb080-51e4-403d-9330-23dadd5d8e79,,,,,,won,,,,,"You will die a lot buddy, trust me!",One Wheel Guy,Murasaki Tsurugi,Fotonica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,Ziggurat,My Friend Pedro,Fist's Elmination Tower,Danmaku Unlimited 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Folkius,67bce20e-3306-4b83-8027-d6894d474740,,,,,,won,,,,,Super Multitasking,FOTONICA,Hack or Die,BIT.TRIP FATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Leaf,89a106f5-4c9b-4b81-be82-fb3d360bf654,,,,,,won,,,,,In Retrospect,Hyper Light Drifter,Typing of the Dead: Overkill,Quantum Conundrum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Uribo,1dac4120-0b2d-4f93-8ad3-c7b971447837,,,,,,won,,,,,Zuma's Revenge,Ziggurat,My Friend Pedro,Shu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Kostucha,7c2c6d6b-ffc2-49c7-8c9c-26b8455eb26f,,,,,,won,,,,,Race the Sun,BIT.TRIP RUNNER,Aka Manto | 赤マント,Hell is Other Demons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Cos65535,420d58f6-fa38-487f-ba11-011fba3ffdc4,,,,,,won,,,,,Circa Infinity,BIT.TRIP RUNNER,Just Shapes & Beats,Hard Reset Extended Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Two Two Week T2 Streak"" Streak""",Cirpacha,5832186a-2fb1-478f-a3e3-67f8e632ce82,,,,,,won,,,,,Nowhere Patrol,Umbral Omen,Hack or Die!,The Textorcist: The Story of Ray Bibbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Kostucha,7c2c6d6b-ffc2-49c7-8c9c-26b8455eb26f,,,,,,won,,,,,Will You Snail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Folkius,67bce20e-3306-4b83-8027-d6894d474740,,,,,,won,,,,,Neon White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,JayJay,63c6839c-ca09-45b2-af81-9cb4bb63b10b,,,,,,won,,,,,Murasaki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Legion,9b3ba1a6-e3b2-4966-a142-1ffa05002f97,,,,,,won,,,,,Steamworld Heist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Natalie,75875716-9a2e-44c1-bca4-0ba3aeb7f927,,,,,,won,,,,,Ori and the Blind Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,1Kick234,5d5518a1-fdee-426b-ae2d-6d9c22a8a941,,,,,,won,,,,,Equaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Leaf,89a106f5-4c9b-4b81-be82-fb3d360bf654,,,,,,won,,,,,Wrack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,Starstruck: Prologue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,ZALOLO,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,Plug me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,8Nirp,e21d3bc5-cf96-4cf2-a9f8-72080df0b937,,,,,,won,,,,,LOST EGG 2: Be Together,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,thatguy.,aeeae58d-74f3-44be-8755-a277b2f85643,,,,,,won,,,,,Furi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Uribo,1dac4120-0b2d-4f93-8ad3-c7b971447837,,,,,,won,,,,,All Day Dying,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Schmole,f79b9aa8-b7c1-43b9-95e3-c50c35120a22,,,,,,won,,,,,Boomerang X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Schmole,f79b9aa8-b7c1-43b9-95e3-c50c35120a22,,,,,,won,,,,,Overpass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Breed,319f5820-b03e-4052-b737-259b0cd5c207,,,,,,won,,,,,Furi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,emma,5d63666a-964c-45bb-be81-85510ed1f20c,,,,,,won,,,,,Duck Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Blizzy,d8503a78-4447-4a5c-865d-84f239f768e3,,,,,,won,,,,,Steamworld Heist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Shiny,371b35d4-bec4-4844-b13a-2a4c215fbaa7,,,,,,won,,,,,Cursed Castilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,One Step From Eden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Snifidy,ac8c598c-dfa7-45ca-853b-9ca7fa631284,,,,,,won,,,,,RIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Gaphodil,1314be46-1dcc-426a-b1b8-d3069ce8e337,,,,,,won,,,,,"Cook, Serve, Delicious 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Apollo.,835afaad-0059-4e39-b24f-24b2c76b1d08,,,,,,won,,,,,Buck Up and Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Nihen,8d5cb79b-3758-4491-b9ba-cc27cb4bce88,,,,,,won,,,,,Skul the Hero Slayer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Nihen,8d5cb79b-3758-4491-b9ba-cc27cb4bce88,,,,,,won,,,,,Ori and the Will of the Wisps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Joker,195fef73-7123-4e82-992f-7a808c7465bf,,,,,,won,,,,,BPM: BULLETS PER MINUTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,rajanb,4594b715-eeab-4bcf-a23c-11ba0737a8f9,,,,,,won,,,,,Duck Game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,cos65535,420d58f6-fa38-487f-ba11-011fba3ffdc4,,,,,,won,,,,,Jigoku Kisetsukan: Sense of the Seasons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Nuepiyoo,42eeb080-51e4-403d-9330-23dadd5d8e79,,,,,,won,,,,,Q - A Neon Platformer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Cirpacha,5832186a-2fb1-478f-a3e3-67f8e632ce82,,,,,,won,,,,,Reverse X Reverse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,SUM10,e47db200-15af-48e1-819d-2742c7263648,,,,,,won,,,,,Super Magbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,kiehi,bc54ac04-976e-4d7b-b24e-bfb52c6db0fa,,,,,,won,,,,,Happiness Drops!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Uzzbuzz,9e83dc6b-9c6b-4949-9928-722636f749ab,,,,,,won,,,,,Hopiko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Ramia,992f86df-6327-47f7-ba0c-0212126c0aaf,,,,,,won,,,,,Pizza Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Ramia,992f86df-6327-47f7-ba0c-0212126c0aaf,,,,,,won,,,,,Touhou Kikamu - Elegant Impermanence of Sakura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,KingConn,5053c1de-d3cf-4c5e-92e8-ec90607cde11,,,,,,won,,,,,Bleed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Kebarvu,f51c7511-e286-454f-93b0-2a4c48784278,,,,,,won,,,,,Disc Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,Rynoop,56af7164-6fd0-4f12-abaa-c347d57448fe,,,,,,won,,,,,Boomerang X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Never Lucky,oatmeal,a2e5c171-b85f-41af-b4b1-0db99a76f290,,,,,,won,,,,,Hextech Mayhem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Natalie,75875716-9a2e-44c1-bca4-0ba3aeb7f927,,,,,,won,,,,,Umihara Kawase Shun,Hoppup!,Super Magbot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Leaf,89a106f5-4c9b-4b81-be82-fb3d360bf654,,,,,,won,,,,,Aim Climb,Drink More Glurp,Hyperun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,ZALOLO,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,Hellsinker,Maiden and Spell,ALLTYNEX Second,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,Mute Crimson+,Will You Snail?,Q - A Neon Platformer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Breed,319f5820-b03e-4052-b737-259b0cd5c207,,,,,,won,,,,,Yooka Laylee & Impossible Lair,Super Magbot,Ori and the Blind Forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Uribo,1dac4120-0b2d-4f93-8ad3-c7b971447837,,,,,,won,,,,,Eryi's Action,Sockventure,Q - A Neon Platformer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Folkius,67bce20e-3306-4b83-8027-d6894d474740,,,,,,won,,,,,ALLTYNEX Second,Murasaki,Like Dreamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,Super Lumi Live,Ori and the Blind Forest,Eryi's Action,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,cos65535,420d58f6-fa38-487f-ba11-011fba3ffdc4,,,,,,won,,,,,PAWARUMI,Hellsinker,DANMAKAI: Red Forbidden Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Nuepiyoo,42eeb080-51e4-403d-9330-23dadd5d8e79,,,,,,won,,,,,Ori and the Blind Forest,Bouncing Hero,Pizza Tower,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Kostucha,7c2c6d6b-ffc2-49c7-8c9c-26b8455eb26f,,,,,,won,,,,,Eryi's Action,Hoppup!,Ori and the Blind Forest: Definitive Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,Legion,9b3ba1a6-e3b2-4966-a142-1ffa05002f97,,,,,,won,,,,,PAWARUMI,Touhou Shinreibyou - Ten Desires.,DANMAKAI: Red Forbidden Fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triple Threat,SUM10,e47db200-15af-48e1-819d-2742c7263648,,,,,,won,,,,,BETON BRUTAL,Primordial Pain,Shadow Corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Kaley,46dbb820-fdcb-4485-a4b5-6184a9305362,,,,,,won,,,,,Bunny Hop League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,ZALOLO,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,Blue Revolver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,ZALOLO,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,"Invisible, inc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,ZALOLO,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,Brutal Orchestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Gyavenson,e8ee0fcb-031c-47ce-b941-d481b9c013c6,,,,,,won,,,,,Trials 2: Second Edition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Nuepiyoo,42eeb080-51e4-403d-9330-23dadd5d8e79,,,,,,won,,,,,Rhythm Journey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Quasar,faa56e7e-4b24-4fd5-a75c-6ef79a4b5f1e,,,,,,won,,,,,DEADBOLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Bladier,4de96a99-fc58-46d1-947e-1fb42261f439,,,,,,won,,,,,Yooka-Laylee and the Impossible Lair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,Rotund Rebound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,Super Meat Boy Forever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Legion,9b3ba1a6-e3b2-4966-a142-1ffa05002f97,,,,,,won,,,,,Rabi-Ribi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Legion,9b3ba1a6-e3b2-4966-a142-1ffa05002f97,,,,,,won,,,,,Brutal Orchestra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Tettrum,2ff757f3-6526-46fb-9e35-6eb2cd21cf38,,,,,,won,,,,,Extricate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Kostucha,7c2c6d6b-ffc2-49c7-8c9c-26b8455eb26f,,,,,,won,,,,,Necrosphere Deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Kostucha,7c2c6d6b-ffc2-49c7-8c9c-26b8455eb26f,,,,,,won,,,,,Phantom Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,ぎょーざ,750a204e-f26f-4c44-a0bc-1b244d849c0f,,,,,,won,,,,,Yooka-Laylee and the Impossible Lair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,thatguy.,aeeae58d-74f3-44be-8755-a277b2f85643,,,,,,won,,,,,Wolfenstein II: The New Colossus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Leaf,89a106f5-4c9b-4b81-be82-fb3d360bf654,,,,,,won,,,,,Necrosphere Deluxe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Jarvis,df0a0319-c1be-4a22-9152-4267216832d1,,,,,,won,,,,,Yooka-Laylee and the Impossible Lair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,MrCooper,c9a67a56-2676-4874-ae81-7f991f414790,,,,,,won,,,,,Stickit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Folkius,67bce20e-3306-4b83-8027-d6894d474740,,,,,,won,,,,,Ikaruga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Folkius,67bce20e-3306-4b83-8027-d6894d474740,,,,,,won,,,,,Hitogata Happa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Nihen,8d5cb79b-3758-4491-b9ba-cc27cb4bce88,,,,,,won,,,,,Scoot Kaboom and the Tomb of Doom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,cos65535,420d58f6-fa38-487f-ba11-011fba3ffdc4,,,,,,won,,,,,Equaline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Retsu,37a70c4a-4e33-43b2-95bb-4b4d0e447ba8,,,,,,won,,,,,Necrosphere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Retsu,37a70c4a-4e33-43b2-95bb-4b4d0e447ba8,,,,,,won,,,,,Disc Room,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,KingConn,5053c1de-d3cf-4c5e-92e8-ec90607cde11,,,,,,won,,,,,Super Meat Boy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Breed,319f5820-b03e-4052-b737-259b0cd5c207,,,,,,won,,,,,DEADBOLT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,Splasher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,Rotund Rebound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,Rabi-Ribi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Ramia,992f86df-6327-47f7-ba0c-0212126c0aaf,,,,,,won,,,,,∀kashicverse -Malicious Wake-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Koolboom,75360635-954f-4422-aa80-2460ecda0bdf,,,,,,won,,,,,Splasher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Natalie,75875716-9a2e-44c1-bca4-0ba3aeb7f927,,,,,,won,,,,,Phantom Jump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Natalie,75875716-9a2e-44c1-bca4-0ba3aeb7f927,,,,,,won,,,,,Sunblaze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Nihen,8d5cb79b-3758-4491-b9ba-cc27cb4bce88,,,,,,won,,,,,Splasher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,1Kick234,5d5518a1-fdee-426b-ae2d-6d9c22a8a941,,,,,,won,,,,,Avoid - Sensory Overload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Cirpacha,5832186a-2fb1-478f-a3e3-67f8e632ce82,,,,,,won,,,,,Scoot Kaboom and the Tomb of Doom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Cirpacha,5832186a-2fb1-478f-a3e3-67f8e632ce82,,,,,,won,,,,,Giana Sisters: Twisted Dreams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,actor-river,171aeeb8-555c-41eb-b18d-49ea572b8061,,,,,,won,,,,,Vault of the Void,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Owl,bb3759e6-8212-4e82-8de6-a94db63daf71,,,,,,won,,,,,Slay the Spire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,kiehi,bc54ac04-976e-4d7b-b24e-bfb52c6db0fa,,,,,,won,,,,,Thumper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Schmole,f79b9aa8-b7c1-43b9-95e3-c50c35120a22,,,,,,won,,,,,Scoot Kaboom and the Tower of Doom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Schmole,f79b9aa8-b7c1-43b9-95e3-c50c35120a22,,,,,,won,,,,,One Finger Death Punch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Jayjay,63c6839c-ca09-45b2-af81-9cb4bb63b10b,,,,,,won,,,,,Monster Train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,SUM10,e47db200-15af-48e1-819d-2742c7263648,,,,,,won,,,,,Stickit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Kanra,10730cd6-fd4b-485d-ba32-6f8feb80fd40,,,,,,won,,,,,Riptale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Let Fate Decide,Uzzbuzz,9e83dc6b-9c6b-4949-9928-722636f749ab,,,,,,won,,,,,Super Meat Boy Forever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fourward Thinking,Wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,0.0,,,,Iwate Mountain Dance,Astrodogs,Bleed,Angry Video Game Nerd Adventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fourward Thinking,Legion,9b3ba1a6-e3b2-4966-a142-1ffa05002f97,,,,,,won,0.0,,,,Russian Subway Dogs,Cloak and Dasher,ALLTYNEX Second,Gurumin: A Monstrous Adventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
