c788af2a-9aba-47d3-b061-3b496ec2c3ca,One Hell of a Week,Legion,9b3ba1a6-e3b2-4966-a142-1ffa05002f97,,,,,,won,,,,,Dispersio 2,Dino Run DX,LinearShooter Remixed,A Story About My Uncle,Spectraball,,,,,,,,,,,,,,,,,,,,
3b2ca566-5d91-4e36-abf3-fb560a989017,One Hell of a Week,Wantarou,eebbf608-18b4-4f40-9bbb-1c49b9c64fe0,,,,,,won,,,,,Savant - Ascent,FutureGrind,Gunlocked,A Story About My Uncle,ALTF4,,,,,,,,,,,,,,,,,,,,
9c9435e2-8ae2-4801-9df8-4b050c994099,One Hell of a Week,Zelda,16e75bae-270a-48f0-abe9-5de4c81d3784,,,,,,won,,,,,Aggelos,oO,Prologue for a Vacant Kingdom,DeadCore,Heads Run,,,,,,,,,,,,,,,,,,,,
1e5335bf-b547-40d4-95cd-c3978a780162,One Hell of a Week,CraziiPanduh,c3375b74-d5d4-43b5-bffb-434917427071,,,,,,won,,,,,Bananner Nababber,Spingun,Linear Shooter,Neon Boost,Inside My Radio,,,,,,,,,,,,,,,,,,,,
b5e90e38-af31-4766-9031-5124caf46b8e,One Hell of a Week,Breed,319f5820-b03e-4052-b737-259b0cd5c207,,,,,,won,,,,,Anarcute,Getting Over It,Marimoth,Transpire,Garlic,,,,,,,,,,,,,,,,,,,,
010c9639-0904-4b69-ba6b-f61f9cf718ed,One Hell of a Week,leaf,89a106f5-4c9b-4b81-be82-fb3d360bf654,,,,,,won,,,,,NInjin: Clash of Carrots,Aliens Go Home Run,Ellipsis,Pacify,LOVE,,,,,,,,,,,,,,,,,,,,
6403026d-86e4-41a7-b405-0bac4faf0cc0,One Hell of a Week,Uribo,1dac4120-0b2d-4f93-8ad3-c7b971447837,,,,,,won,,,,,Mini Ghost,Neo Neo,Prologue for a Vacant Kingdom,Neon Boost,Ascent,,,,,,,,,,,,,,,,,,,,
8ff22103-10a9-4c6f-a4ca-fd86202a72cc,One Hell of a Week,Natalie,75875716-9a2e-44c1-bca4-0ba3aeb7f927,,,,,,won,,,,,Apple Slash,Nights Into Dreams,Jet Buster,High Hell,"Quickly, Quackley!",,,,,,,,,,,,,,,,,,,,
15482c5d-d5b9-4a64-b569-84e3552def56,One Hell of a Week,FluffFeLuca,5783e633-845c-4f2e-a753-847e50931ee2,,,,,,won,,,,,Akane,Tetradecagon,PuPaiPo Space Deluxe,Slender: the Arrival,Big Flappy Tower VS Tiny Square,,,,,,,,,,,,,,,,,,,,
fe301d35-d6a0-4d42-835b-ce62a04e3cea,One Hell of a Week,Folkius,67bce20e-3306-4b83-8027-d6894d474740,,,,,,won,,,,,Cybarian,Speed Limit,RefleX,Slender: the Arrival,Platformity,,,,,,,,,,,,,,,,,,,,
892441e4-ab52-45e4-8625-56749463af50,One Hell of a Week,ZALOLO,b10b609b-331b-4215-b208-23765ef43f86,,,,,,won,,,,,Mega Serval,Sullen,Void Prison,Alien Removal Division,Konrad the Rocket,,,,,,,,,,,,,,,,,,,,
ee1497cb-ca3f-4b86-a6e1-2122e5f64e04,One Hell of a Week,Kostucha,7c2c6d6b-ffc2-49c7-8c9c-26b8455eb26f,,,,,,won,,,,,Akane,Speed Limit,Blast Rush Classic,Neon Boost,Super Hamster Ball,,,,,,,,,,,,,,,,,,,,
25c1cb8e-4b9d-427d-99f9-08ff0687f96b,One Hell of a Week,emma,5d63666a-964c-45bb-be81-85510ed1f20c,,,,,,won,,,,,Akane,Fortix,The Treehouse Man,High Hell,Exception,,,,,,,,,,,,,,,,,,,,
578ea71c-b537-4c9b-b2be-f67d19aa08c9,One Hell of a Week,Nuepiyoo,42eeb080-51e4-403d-9330-23dadd5d8e79,,,,,,won,,,,,Savant - Ascent,Getting Over It with Bennett Foddy,PuPaiPo Space Deluxe,Lovely Planet Arcade,Flem,,,,,,,,,,,,,,,,,,,,
e7abe75a-e42a-4bb6-877a-80a36a31bd23,One Hell of a Week,cos65535,420d58f6-fa38-487f-ba11-011fba3ffdc4,,,,,,won,,,,,Mega Serval,Duke Dashington,Ellipsis,Alien Removal Division,Pain Party,,,,,,,,,,,,,,,,,,,,
734c01f8-e0ec-4849-89a9-491b10b88c4d,One Hell of a Week,Schmole,f79b9aa8-b7c1-43b9-95e3-c50c35120a22,,,,,,won,,,,,Akane,Peggle Extreme,#Snake2 DX: Reawakening,Alien Removal Division,One Gun Guy,,,,,,,,,,,,,,,,,,,,
8d82cb33-f0c4-455a-b98a-2519b31d9b09,One Hell of a Week,KingConn,5053c1de-d3cf-4c5e-92e8-ec90607cde11,,,,,,won,,,,,Bananner Nababber,Arcane Golf,Godstrike,Heroine of the Sniper,Darkour,,,,,,,,,,,,,,,,,,,,
eabb5a25-d015-4974-9724-24af25a2b986,One Hell of a Week,thatguy,aeeae58d-74f3-44be-8755-a277b2f85643,,,,,,won,,,,,Akane,Tetradecagon,Blazend,Transpire,System Purge,,,,,,,,,,,,,,,,,,,,
5388bc9a-a1ed-482a-80dd-de9961909dc0,One Hell of a Week,Retsu,37a70c4a-4e33-43b2-95bb-4b4d0e447ba8,,,,,,won,,,,,Cybarian,MINICHEF,#Snake2 DX: Reawakening,Transpire,Another Perspective,,,,,,,,,,,,,,,,,,,,
42f66984-8956-4216-9567-9fc19d6d65e4,One Hell of a Week,rajanb,4594b715-eeab-4bcf-a23c-11ba0737a8f9,,,,,,won,,,,,UBERMOSH:OMEGA,Flipon,Crucible,Alien Removal Division,Pixboy,,,,,,,,,,,,,,,,,,,,
